00:00:04.240	00:00:04.480	hi
00:00:04.480	00:00:05.349	renee
00:00:05.359	00:00:06.080	sarah
00:00:06.080	00:00:06.480	oh
00:00:06.480	00:00:07.040	good
00:00:07.040	00:00:07.200	can
00:00:07.200	00:00:07.440	you
00:00:07.440	00:00:07.680	help
00:00:07.680	00:00:08.390	me
00:00:08.400	00:00:09.360	sure
00:00:09.360	00:00:09.599	thank
00:00:09.599	00:00:10.480	you
00:00:10.480	00:00:10.800	take
00:00:10.800	00:00:11.120	this
00:00:11.120	00:00:11.440	red
00:00:11.440	00:00:12.470	paper
00:00:12.480	00:00:13.920	okay
00:00:13.920	00:00:14.080	what
00:00:14.080	00:00:14.160	are
00:00:14.160	00:00:14.320	you
00:00:14.320	00:00:15.509	doing
00:00:15.519	00:00:15.679	i'm
00:00:15.679	00:00:16.080	putting
00:00:16.080	00:00:16.320	up
00:00:16.320	00:00:17.119	decorations
00:00:17.119	00:00:17.359	for
00:00:17.359	00:00:17.760	lunar
00:00:17.760	00:00:17.990	new
00:00:18.000	00:00:18.640	year
00:00:18.640	00:00:18.800	i
00:00:18.800	00:00:19.039	don't
00:00:19.039	00:00:19.439	know
00:00:19.439	00:00:20.240	anything
00:00:20.240	00:00:20.720	about
00:00:20.720	00:00:21.119	lunar
00:00:21.119	00:00:21.349	new
00:00:21.359	00:00:22.000	year
00:00:22.000	00:00:22.160	how
00:00:22.160	00:00:22.240	do
00:00:22.240	00:00:22.400	you
00:00:22.400	00:00:22.960	celebrate
00:00:22.960	00:00:23.519	it
00:00:23.519	00:00:24.320	well
00:00:24.320	00:00:24.640	on
00:00:24.640	00:00:25.109	lunar
00:00:25.119	00:00:25.359	new
00:00:25.359	00:00:25.840	year's
00:00:25.840	00:00:26.710	eve
00:00:26.720	00:00:27.279	families
00:00:27.279	00:00:27.519	get
00:00:27.519	00:00:28.960	together
00:00:28.960	00:00:29.750	then
00:00:29.760	00:00:30.080	they
00:00:30.080	00:00:30.320	eat
00:00:30.320	00:00:30.720	a
00:00:30.720	00:00:31.359	big
00:00:31.359	00:00:32.719	meal
00:00:32.719	00:00:32.880	what
00:00:32.880	00:00:33.040	do
00:00:33.040	00:00:33.280	you
00:00:33.280	00:00:34.630	eat
00:00:34.640	00:00:34.960	we
00:00:34.960	00:00:35.920	eat
00:00:35.920	00:00:36.960	chicken
00:00:36.960	00:00:37.670	fish
00:00:37.680	00:00:38.160	noodles
00:00:38.160	00:00:38.320	and
00:00:38.320	00:00:39.520	dumplings
00:00:39.520	00:00:41.030	and
00:00:41.040	00:00:41.680	parents
00:00:41.680	00:00:42.079	give
00:00:42.079	00:00:42.480	red
00:00:42.480	00:00:43.040	envelopes
00:00:43.040	00:00:43.200	to
00:00:43.200	00:00:43.430	their
00:00:43.440	00:00:45.200	children
00:00:45.200	00:00:45.520	red
00:00:45.520	00:00:47.280	envelopes
00:00:47.280	00:00:47.520	the
00:00:47.520	00:00:48.079	envelopes
00:00:48.079	00:00:48.320	have
00:00:48.320	00:00:48.709	money
00:00:48.719	00:00:50.239	inside
00:00:50.239	00:00:51.520	cool
00:00:51.520	00:00:52.160	oh
00:00:52.160	00:00:52.480	we
00:00:52.480	00:00:52.879	also
00:00:52.879	00:00:53.120	wear
00:00:53.120	00:00:56.840	new
00:00:56.840	00:00:59.510	clothes
00:00:59.520	00:00:59.920	look
00:00:59.920	00:01:00.160	at
00:01:00.160	00:01:00.399	my
00:01:00.399	00:01:00.719	cheap
00:01:00.719	00:01:01.520	house
00:01:01.520	00:01:01.760	it
00:01:01.760	00:01:01.920	is
00:01:01.920	00:01:02.079	from
00:01:02.079	00:01:02.399	my
00:01:02.399	00:01:03.510	mom
00:01:03.520	00:01:04.080	it's
00:01:04.080	00:01:04.720	really
00:01:04.720	00:01:06.550	pretty
00:01:06.560	00:01:06.720	how
00:01:06.720	00:01:06.880	do
00:01:06.880	00:01:07.040	you
00:01:07.040	00:01:07.200	say
00:01:07.200	00:01:07.439	that
00:01:07.439	00:01:07.760	word
00:01:07.760	00:01:10.830	again
00:01:10.840	00:01:14.870	pow
00:01:14.880	00:01:15.040	is
00:01:15.040	00:01:15.200	a
00:01:15.200	00:01:15.920	traditional
00:01:15.920	00:01:16.479	chinese
00:01:16.479	00:01:17.360	dress
00:01:17.360	00:01:17.840	lunar
00:01:17.840	00:01:17.990	new
00:01:18.000	00:01:18.479	year
00:01:18.479	00:01:19.280	sounds
00:01:19.280	00:01:21.119	interesting
00:01:21.119	00:01:21.280	i
00:01:21.280	00:01:21.520	can
00:01:21.520	00:01:21.759	write
00:01:21.759	00:01:22.080	about
00:01:22.080	00:01:22.390	it
00:01:22.400	00:01:22.560	for
00:01:22.560	00:01:22.720	the
00:01:22.720	00:01:24.080	newspaper
00:01:24.080	00:01:25.429	great
00:01:25.439	00:01:25.680	write
00:01:25.680	00:01:26.000	about
00:01:26.000	00:01:26.159	the
00:01:26.159	00:01:26.640	diner
00:01:26.640	00:01:27.759	too
00:01:27.759	00:01:29.749	why
00:01:29.759	00:01:30.079	this
00:01:30.079	00:01:30.560	month
00:01:30.560	00:01:30.720	the
00:01:30.720	00:01:31.280	diner
00:01:31.280	00:01:31.680	has
00:01:31.680	00:01:31.920	a
00:01:31.920	00:01:32.320	lunar
00:01:32.320	00:01:32.550	new
00:01:32.560	00:01:32.880	year
00:01:32.880	00:01:33.990	menu
00:01:34.000	00:01:34.400	we
00:01:34.400	00:01:34.560	are
00:01:34.560	00:01:35.040	serving
00:01:35.040	00:01:35.920	delicious
00:01:35.920	00:01:36.400	chinese
00:01:36.400	00:01:36.870	food
00:01:36.880	00:01:37.200	all
00:01:37.200	00:01:38.149	month
00:01:38.159	00:01:39.600	okay
00:01:39.600	00:01:39.840	i
00:01:39.840	00:01:40.159	can
00:01:40.159	00:01:40.400	write
00:01:40.400	00:01:40.720	about
00:01:40.720	00:01:40.960	the
00:01:40.960	00:01:42.230	diner
00:01:42.240	00:01:43.600	but
00:01:43.600	00:01:43.920	i
00:01:43.920	00:01:44.560	want
00:01:44.560	00:01:44.720	a
00:01:44.720	00:01:45.040	red
00:01:45.040	00:01:45.910	envelope
00:01:45.920	00:01:50.710	first
00:01:50.720	00:01:51.040	you
00:01:51.040	00:01:51.439	look
00:01:51.439	00:01:51.840	great
00:01:51.840	00:01:52.880	honey
00:01:52.880	00:01:53.200	what's
00:01:53.200	00:01:53.439	the
00:01:53.439	00:01:55.030	occasion
00:01:55.040	00:01:55.600	very
00:01:55.600	00:01:57.680	funny
00:01:57.680	00:01:57.920	why
00:01:57.920	00:01:58.079	are
00:01:58.079	00:01:58.320	you
00:01:58.320	00:01:58.799	wearing
00:01:58.799	00:01:59.190	running
00:01:59.200	00:02:01.360	shorts
00:02:01.360	00:02:01.920	tonight's
00:02:01.920	00:02:02.320	lunar
00:02:02.320	00:02:02.560	new
00:02:02.560	00:02:03.040	year's
00:02:03.040	00:02:04.000	eve
00:02:04.000	00:02:04.240	did
00:02:04.240	00:02:04.389	you
00:02:04.399	00:02:06.000	forget
00:02:06.000	00:02:07.040	no
00:02:07.040	00:02:07.280	we're
00:02:07.280	00:02:07.600	having
00:02:07.600	00:02:07.920	dinner
00:02:07.920	00:02:08.160	with
00:02:08.160	00:02:08.399	my
00:02:08.399	00:02:10.710	family
00:02:10.720	00:02:10.959	i
00:02:10.959	00:02:11.120	don't
00:02:11.120	00:02:11.360	want
00:02:11.360	00:02:11.520	to
00:02:11.520	00:02:12.560	go
00:02:12.560	00:02:12.879	well
00:02:12.879	00:02:13.200	we
00:02:13.200	00:02:13.520	have
00:02:13.520	00:02:13.760	to
00:02:13.760	00:02:14.550	go
00:02:14.560	00:02:14.879	change
00:02:14.879	00:02:15.120	your
00:02:15.120	00:02:15.680	clothes
00:02:15.680	00:02:15.840	i
00:02:15.840	00:02:16.080	put
00:02:16.080	00:02:16.319	your
00:02:16.319	00:02:16.550	new
00:02:16.560	00:02:17.040	clothes
00:02:17.040	00:02:17.200	in
00:02:17.200	00:02:20.840	your
00:02:20.840	00:02:23.430	bag
00:02:23.440	00:02:25.040	honey
00:02:25.040	00:02:25.280	why
00:02:25.280	00:02:25.440	am
00:02:25.440	00:02:25.680	i
00:02:25.680	00:02:26.239	wearing
00:02:26.239	00:02:27.350	this
00:02:27.360	00:02:27.680	i
00:02:27.680	00:02:28.000	feel
00:02:28.000	00:02:29.040	silly
00:02:29.040	00:02:29.360	i
00:02:29.360	00:02:29.599	like
00:02:29.599	00:02:29.920	to
00:02:29.920	00:02:30.239	wear
00:02:30.239	00:02:31.030	traditional
00:02:31.040	00:02:31.519	chinese
00:02:31.519	00:02:31.920	clothes
00:02:31.920	00:02:32.239	for
00:02:32.239	00:02:32.720	lunar
00:02:32.720	00:02:32.959	new
00:02:32.959	00:02:33.680	year
00:02:33.680	00:02:33.830	we'll
00:02:33.840	00:02:34.080	be
00:02:34.080	00:02:34.239	a
00:02:34.239	00:02:34.480	hit
00:02:34.480	00:02:34.840	at
00:02:34.840	00:02:36.229	dinner
00:02:36.239	00:02:38.640	fine
00:02:38.640	00:02:38.879	i'm
00:02:38.879	00:02:39.120	not
00:02:39.120	00:02:39.360	too
00:02:39.360	00:02:39.920	excited
00:02:39.920	00:02:40.239	about
00:02:40.239	00:02:40.560	seeing
00:02:40.560	00:02:40.790	my
00:02:40.800	00:02:42.160	brother
00:02:42.160	00:02:42.720	last
00:02:42.720	00:02:43.120	lunar
00:02:43.120	00:02:43.280	new
