00:00:03.120	00:00:03.360	what
00:00:03.360	00:00:03.600	time
00:00:03.600	00:00:03.760	is
00:00:03.760	00:00:04.070	it
00:00:04.080	00:00:04.319	it's
00:00:04.319	00:00:04.799	just
00:00:04.799	00:00:05.200	after
00:00:05.200	00:00:05.680	eight
00:00:05.680	00:00:06.000	oh
00:00:06.000	00:00:06.560	no
00:00:06.560	00:00:06.799	don't
00:00:06.799	00:00:07.749	worry
00:00:07.759	00:00:08.400	oh
00:00:08.400	00:00:08.559	do
00:00:08.559	00:00:08.639	i
00:00:08.639	00:00:08.880	look
00:00:08.880	00:00:09.440	good
00:00:09.440	00:00:09.599	you
00:00:09.599	00:00:09.840	look
00:00:09.840	00:00:11.350	terrific
00:00:11.360	00:00:11.759	now
00:00:11.759	00:00:12.000	tell
00:00:12.000	00:00:12.240	me
00:00:12.240	00:00:12.559	about
00:00:12.559	00:00:12.880	this
00:00:12.880	00:00:13.519	date
00:00:13.519	00:00:13.759	will
00:00:13.759	00:00:13.990	you
00:00:14.000	00:00:14.400	have
00:00:14.400	00:00:14.559	a
00:00:14.559	00:00:14.960	nice
00:00:14.960	00:00:15.440	little
00:00:15.440	00:00:15.839	table
00:00:15.839	00:00:16.160	for
00:00:16.160	00:00:17.039	two
00:00:17.039	00:00:17.199	i
00:00:17.199	00:00:17.510	think
00:00:17.520	00:00:17.840	chan
00:00:17.840	00:00:18.000	is
00:00:18.000	00:00:18.320	also
00:00:18.320	00:00:18.720	asking
00:00:18.720	00:00:18.960	two
00:00:18.960	00:00:19.119	of
00:00:19.119	00:00:19.279	his
00:00:19.279	00:00:19.830	friends
00:00:19.840	00:00:20.080	oh
00:00:20.080	00:00:20.240	the
00:00:20.240	00:00:20.480	more
00:00:20.480	00:00:20.720	the
00:00:20.720	00:00:21.830	merrier
00:00:21.840	00:00:22.000	what
00:00:22.000	00:00:22.240	will
00:00:22.240	00:00:22.560	you
00:00:22.560	00:00:23.519	eat
00:00:23.519	00:00:23.840	it's
00:00:23.840	00:00:24.080	an
00:00:24.080	00:00:24.470	indian
00:00:24.480	00:00:25.439	restaurant
00:00:25.439	00:00:25.680	i'll
00:00:25.680	00:00:26.160	probably
00:00:26.160	00:00:26.480	order
00:00:26.480	00:00:26.640	a
00:00:26.640	00:00:27.400	curry
00:00:27.400	00:00:28.950	delicious
00:00:28.960	00:00:29.359	i
00:00:29.359	00:00:30.240	adore
00:00:30.240	00:00:30.640	indian
00:00:30.640	00:00:31.359	cooking
00:00:31.359	00:00:31.599	do
00:00:31.599	00:00:32.310	you
00:00:32.320	00:00:32.480	do
00:00:32.480	00:00:32.640	you
00:00:32.640	00:00:33.120	recommend
00:00:33.120	00:00:33.280	i
00:00:33.280	00:00:33.600	try
00:00:33.600	00:00:34.000	anything
00:00:34.000	00:00:35.430	special
00:00:35.440	00:00:35.600	why
00:00:35.600	00:00:35.840	don't
00:00:35.840	00:00:36.000	you
00:00:36.000	00:00:36.480	try
00:00:36.480	00:00:36.719	a
00:00:36.719	00:00:38.320	biryani
00:00:38.320	00:00:38.559	what
00:00:38.559	00:00:38.719	is
00:00:38.719	00:00:38.790	a
00:00:38.800	00:00:39.440	biryani
00:00:39.440	00:00:40.310	exactly
00:00:40.320	00:00:40.719	it's
00:00:40.719	00:00:41.120	a
00:00:41.120	00:00:41.920	fabulous
00:00:41.920	00:00:42.320	rice
00:00:42.320	00:00:43.430	dish
00:00:43.440	00:00:43.680	it's
00:00:43.680	00:00:43.840	a
00:00:43.840	00:00:44.079	bit
00:00:44.079	00:00:44.640	similar
00:00:44.640	00:00:44.800	to
00:00:44.800	00:00:45.120	your
00:00:45.120	00:00:45.670	spanish
00:00:45.680	00:00:46.800	paella
00:00:46.800	00:00:47.039	that
00:00:47.039	00:00:47.520	sounds
00:00:47.520	00:00:49.520	good
00:00:49.520	00:00:49.830	and
00:00:49.840	00:00:50.079	will
00:00:50.079	00:00:50.559	you
00:00:50.559	00:00:50.879	have
00:00:50.879	00:00:51.440	something
00:00:51.440	00:00:51.600	to
00:00:51.600	00:00:52.559	drink
00:00:52.559	00:00:52.869	i'd
00:00:52.879	00:00:53.120	like
00:00:53.120	00:00:53.360	some
00:00:53.360	00:00:53.680	wine
00:00:53.680	00:00:54.709	tonight
00:00:54.719	00:00:54.800	do
00:00:54.800	00:00:54.960	you
00:00:54.960	00:00:55.280	like
00:00:55.280	00:00:55.840	white
00:00:55.840	00:00:56.160	or
00:00:56.160	00:00:56.559	red
00:00:56.559	00:00:56.960	wine
00:00:56.960	00:00:57.120	it
