00:00:05.120	00:00:05.279	here
00:00:05.279	00:00:05.520	we
00:00:05.520	00:00:06.710	are
00:00:06.720	00:00:07.040	home
00:00:07.040	00:00:07.440	sweet
00:00:07.440	00:00:08.800	home
00:00:08.800	00:00:08.960	i
00:00:08.960	00:00:09.200	would
00:00:09.200	00:00:09.280	have
00:00:09.280	00:00:09.669	preferred
00:00:09.679	00:00:09.840	to
00:00:09.840	00:00:10.080	stay
00:00:10.080	00:00:10.400	away
00:00:10.400	00:00:10.639	just
00:00:10.639	00:00:10.719	a
00:00:10.719	00:00:10.880	little
00:00:10.880	00:00:11.200	bit
00:00:11.200	00:00:14.910	longer
00:00:14.920	00:00:15.920	um
00:00:15.920	00:00:16.480	my
00:00:16.480	00:00:17.109	god
00:00:17.119	00:00:17.279	look
00:00:17.279	00:00:17.359	at
00:00:17.359	00:00:17.600	the
00:00:17.600	00:00:18.880	mess
00:00:18.880	00:00:19.119	look
00:00:19.119	00:00:19.199	at
00:00:19.199	00:00:19.439	this
00:00:19.439	00:00:20.080	place
00:00:20.080	00:00:20.230	and
00:00:20.240	00:00:20.400	look
00:00:20.400	00:00:20.480	at
00:00:20.480	00:00:20.800	the
00:00:20.800	00:00:21.750	dust
00:00:21.760	00:00:22.640	oh
00:00:22.640	00:00:22.720	i
00:00:22.720	00:00:22.960	don't
00:00:22.960	00:00:23.119	even
00:00:23.119	00:00:23.279	know
00:00:23.279	00:00:23.439	where
00:00:23.439	00:00:23.600	i'm
00:00:23.600	00:00:23.760	going
00:00:23.760	00:00:23.910	to
00:00:23.920	00:00:26.550	begin
00:00:26.560	00:00:26.880	calm
00:00:26.880	00:00:27.119	down
00:00:27.119	00:00:28.560	anne
00:00:28.560	00:00:28.800	one
00:00:28.800	00:00:29.039	thing
00:00:29.039	00:00:29.199	at
00:00:29.199	00:00:29.359	a
00:00:29.359	00:00:32.470	time
00:00:32.480	00:00:32.800	let's
00:00:32.800	00:00:32.960	just
00:00:32.960	00:00:33.120	have
00:00:33.120	00:00:33.200	a
00:00:33.200	00:00:33.360	look
00:00:33.360	00:00:33.440	at
00:00:33.440	00:00:33.520	the
00:00:33.520	00:00:33.920	post
00:00:33.920	00:00:34.069	to
00:00:34.079	00:00:34.399	start
00:00:34.399	00:00:37.510	with
00:00:37.520	00:00:38.239	electricity
00:00:38.239	00:00:39.520	bill
00:00:39.520	00:00:40.000	heating
