00:00:02.560	00:00:04.880	hello
00:00:04.880	00:00:05.200	i'm
00:00:05.200	00:00:06.399	jack
00:00:06.399	00:00:07.520	hello
00:00:07.520	00:00:07.680	my
00:00:07.680	00:00:07.919	name
00:00:07.919	00:00:08.160	is
00:00:08.160	00:00:09.509	anne
00:00:09.519	00:00:09.760	nice
00:00:09.760	00:00:09.920	to
00:00:09.920	00:00:10.160	meet
00:00:10.160	00:00:10.800	you
00:00:10.800	00:00:11.040	it's
00:00:11.040	00:00:11.120	a
00:00:11.120	00:00:12.549	pleasure
00:00:12.559	00:00:13.679	so
00:00:13.679	00:00:13.920	this
00:00:13.920	00:00:14.000	is
00:00:14.000	00:00:14.920	the
00:00:14.920	00:00:16.230	house
00:00:16.240	00:00:16.960	it's
00:00:16.960	00:00:17.359	really
00:00:17.359	00:00:18.000	beautiful
00:00:18.000	00:00:18.320	oh
00:00:18.320	00:00:18.800	yes
00:00:18.800	00:00:19.039	it
00:00:19.039	00:00:20.390	is
00:00:20.400	00:00:21.039	but
00:00:21.039	00:00:21.359	but
00:00:21.359	00:00:21.680	it's
00:00:21.680	00:00:22.080	very
00:00:22.080	00:00:23.750	difficult
00:00:23.760	00:00:23.920	to
00:00:23.920	00:00:24.240	keep
00:00:24.240	00:00:24.880	clean
00:00:24.880	00:00:26.320	sorry
00:00:26.320	00:00:26.560	not
00:00:26.560	00:00:26.640	a
00:00:26.640	00:00:26.880	good
00:00:26.880	00:00:28.630	start
00:00:28.640	00:00:28.880	don't
00:00:28.880	00:00:32.150	worry
00:00:32.160	00:00:32.719	your
00:00:32.719	00:00:33.280	accent
00:00:33.280	00:00:33.440	is
00:00:33.440	00:00:33.760	very
00:00:33.760	00:00:35.040	clear
00:00:35.040	00:00:35.280	where
00:00:35.280	00:00:35.360	are
00:00:35.360	00:00:35.590	you
00:00:35.600	00:00:36.559	from
00:00:36.559	00:00:36.800	i'm
00:00:36.800	00:00:37.280	from
00:00:37.280	00:00:38.480	oxford
00:00:38.480	00:00:39.200	wow
00:00:39.200	00:00:40.470	oxford
00:00:40.480	00:00:41.520	100
00:00:41.520	00:00:42.559	english
00:00:42.559	00:00:43.590	yes
00:00:43.600	00:00:44.480	and
00:00:44.480	00:00:45.120	you
00:00:45.120	00:00:45.680	are
00:00:45.680	00:00:46.630	american
00:00:46.640	00:00:46.719	is
00:00:46.719	00:00:46.960	that
00:00:46.960	00:00:47.360	right
00:00:47.360	00:00:48.399	yes
00:00:48.399	00:00:48.640	but
00:00:48.640	00:00:48.960	my
00:00:48.960	00:00:49.440	family
00:00:49.440	00:00:49.600	is
00:00:49.600	00:00:49.830	from
00:00:49.840	00:00:50.239	italy
00:00:50.239	00:00:50.950	bologna
00:00:50.960	00:00:51.680	oh
00:00:51.680	00:00:52.160	italy
00:00:52.160	00:00:52.559	is
00:00:52.559	00:00:53.840	wonderful
00:00:53.840	00:00:54.160	my
00:00:54.160	00:00:54.559	sister
00:00:54.559	00:00:54.719	is
00:00:54.719	00:00:54.869	in
00:00:54.879	00:00:55.199	italy
00:00:55.199	00:00:55.280	at
00:00:55.280	00:00:55.440	the
00:00:55.440	00:00:56.310	moment
00:00:56.320	00:00:57.199	where
00:00:57.199	00:00:57.520	she's
00:00:57.520	00:00:57.680	in
00:00:57.680	00:00:58.480	rome
00:00:58.480	00:00:59.510	studying
00:00:59.520	00:01:00.239	italian
00:01:00.239	00:01:01.600	painters
00:01:01.600	00:01:01.920	she's
00:01:01.920	00:01:02.239	really
00:01:02.239	00:01:03.349	happy
00:01:03.359	00:01:03.840	italians
00:01:03.840	00:01:03.920	are
00:01:03.920	00:01:04.239	so
00:01:04.239	00:01:05.519	friendly
00:01:05.519	00:01:05.840	oh
00:01:05.840	00:01:05.920	and
00:01:05.920	00:01:06.230	that's
00:01:06.240	00:01:07.920	alice
00:01:07.920	00:01:08.560	she's
00:01:08.560	00:01:09.600	also
00:01:09.600	00:01:09.920	part
00:01:09.920	00:01:10.080	of
00:01:10.080	00:01:10.240	the
00:01:10.240	00:01:11.590	family
00:01:11.600	00:01:11.920	it's
00:01:11.920	00:01:12.159	nice
00:01:12.159	00:01:12.240	to
00:01:12.240	00:01:12.400	meet
00:01:12.400	00:01:12.640	you
00:01:12.640	00:01:13.280	alice
00:01:13.280	00:01:13.520	so
00:01:13.520	00:01:13.760	this
00:01:13.760	00:01:14.149	is
00:01:14.159	00:01:15.040	jack
00:01:15.040	00:01:15.200	the
00:01:15.200	00:01:15.600	new
00:01:15.600	00:01:16.320	flatmate
00:01:16.320	00:01:16.880	yes
00:01:16.880	00:01:17.119	and
00:01:17.119	00:01:17.520	he's
00:01:17.520	00:01:18.000	nice
00:01:18.000	00:01:18.230	to
00:01:18.240	00:01:18.479	meet
00:01:18.479	00:01:18.720	you
00:01:18.720	00:01:19.429	jack
00:01:19.439	00:01:19.680	i'm
00:01:19.680	00:01:19.920	from
00:01:19.920	00:01:20.560	sydney
00:01:20.560	00:01:20.720	in
00:01:20.720	00:01:22.080	australia
00:01:22.080	00:01:22.400	and
00:01:22.400	00:01:23.109	you
00:01:23.119	00:01:24.159	are
00:01:24.159	00:01:24.479	a
00:01:24.479	00:01:25.600	capricorn
00:01:25.600	00:01:26.950	yes
00:01:26.960	00:01:29.119	amazing
00:01:29.119	00:01:29.360	i
00:01:29.360	00:01:29.680	come
00:01:29.680	00:01:29.920	from
00:01:29.920	00:01:30.789	america
00:01:30.799	00:01:31.040	i'm
00:01:31.040	00:01:31.360	from
00:01:31.360	00:01:31.600	new
00:01:31.600	00:01:32.479	york
00:01:32.479	00:01:33.119	wow
00:01:33.119	00:01:33.280	the
00:01:33.280	00:01:33.520	big
00:01:33.520	00:01:34.149	apple
00:01:34.159	00:01:35.680	yes
00:01:35.680	00:01:36.960	okay
00:01:36.960	00:01:37.670	um
00:01:37.680	00:01:37.840	can
00:01:37.840	00:01:38.000	i
00:01:38.000	00:01:38.240	put
00:01:38.240	00:01:38.479	my
00:01:38.479	00:01:38.880	things
00:01:38.880	00:01:38.960	in
00:01:38.960	00:01:39.119	the
00:01:39.119	00:01:40.079	bedroom
00:01:40.079	00:01:40.230	let
00:01:40.240	00:01:40.400	me
00:01:40.400	00:01:40.720	help
00:01:40.720	00:01:48.230	you
00:01:48.240	00:01:49.040	hey
00:01:49.040	00:01:49.280	this
00:01:49.280	00:01:49.520	is
00:01:49.520	00:01:51.429	nice
00:01:51.439	00:01:51.680	i'm
00:01:51.680	00:01:52.000	glad
00:01:52.000	00:01:52.159	you
00:01:52.159	00:01:52.479	like
00:01:52.479	00:01:52.960	it
00:01:52.960	00:01:53.200	it's
00:01:53.200	00:01:53.360	a
00:01:53.360	00:01:54.000	mexican
00:01:54.000	00:01:55.190	hat
00:01:55.200	00:01:55.439	you
00:01:55.439	00:01:55.680	look
00:01:55.680	00:01:59.270	great
00:01:59.280	00:01:59.680	and
00:01:59.680	00:02:00.240	what
00:02:00.240	00:02:00.479	is
00:02:00.479	00:02:01.759	this
00:02:01.759	00:02:02.000	it's
00:02:02.000	00:02:02.310	an
00:02:02.320	00:02:02.960	african
00:02:02.960	00:02:04.479	mask
00:02:04.479	00:02:04.640	is
00:02:04.640	00:02:04.799	it
00:02:04.799	00:02:05.280	magic
00:02:05.280	00:02:05.520	of
00:02:05.520	00:02:06.789	course
00:02:06.799	00:02:07.040	but
00:02:07.040	00:02:07.280	look
00:02:07.280	00:02:07.439	at
00:02:07.439	00:02:10.710	this
00:02:10.720	00:02:11.039	a
00:02:11.039	00:02:11.520	bottle
00:02:11.520	00:02:11.680	of
00:02:11.680	00:02:12.480	italian
00:02:12.480	00:02:13.750	wine
00:02:13.760	00:02:13.920	do
00:02:13.920	00:02:14.080	you
00:02:14.080	00:02:20.840	like
00:02:20.840	00:02:22.710	wine
00:02:22.720	00:02:23.040	this
00:02:23.040	00:02:23.440	wine
00:02:23.440	00:02:23.680	is
00:02:23.680	00:02:24.080	very
00:02:24.080	00:02:24.800	good
00:02:24.800	00:02:25.120	yes
00:02:25.120	00:02:25.360	it's
00:02:25.360	00:02:25.750	really
00:02:25.760	00:02:28.390	good
00:02:28.400	00:02:28.560	by
00:02:28.560	00:02:28.640	the
00:02:28.640	00:02:29.120	way
00:02:29.120	00:02:29.360	you're
00:02:29.360	00:02:29.520	very
00:02:29.520	00:02:29.920	lucky
00:02:29.920	00:02:30.080	look
00:02:30.080	00:02:30.309	it's
00:02:30.319	00:02:30.800	raining
00:02:30.800	00:02:31.509	now
00:02:31.519	00:02:31.840	yes
00:02:31.840	00:02:32.000	i
00:02:32.000	00:02:32.160	am
00:02:32.160	00:02:33.519	lucky
00:02:33.519	00:02:34.000	oh
00:02:34.000	00:02:34.239	that's
00:02:34.239	00:02:34.480	my
00:02:34.480	00:02:34.959	photo
00:02:34.959	00:02:35.350	album
00:02:35.360	00:02:36.080	there
00:02:36.080	00:02:36.239	the
00:02:36.239	00:02:36.560	pictures
00:02:36.560	00:02:36.720	of
00:02:36.720	00:02:36.800	all
00:02:36.800	00:02:37.040	my
00:02:37.040	00:02:37.280	friends
00:02:37.280	00:02:37.440	are
00:02:37.440	00:02:37.509	in
00:02:37.519	00:02:37.680	here
00:02:37.680	00:02:37.840	oh
00:02:37.840	00:02:38.080	that's
00:02:38.080	00:02:38.560	interesting
00:02:38.560	00:02:38.879	show
00:02:38.879	00:02:39.110	me
00:02:39.120	00:02:41.840	yes
00:02:41.840	00:02:42.150	so
00:02:42.160	00:02:42.400	this
00:02:42.400	00:02:42.560	is
00:02:42.560	00:02:43.599	mary
00:02:43.599	00:02:43.840	she's
00:02:43.840	00:02:44.160	from
00:02:44.160	00:02:45.350	ireland
00:02:45.360	00:02:45.519	her
00:02:45.519	00:02:45.840	mother
00:02:45.840	00:02:46.000	and
00:02:46.000	00:02:46.400	father
00:02:46.400	00:02:46.480	are
00:02:46.480	00:02:46.800	greedy
00:02:46.800	00:02:47.030	her
00:02:47.040	00:02:47.440	parents
00:02:47.440	00:02:47.519	are
00:02:47.519	00:02:47.680	from
00:02:47.680	00:02:48.470	greece
00:02:48.480	00:02:48.800	yes
00:02:48.800	00:02:49.040	they're
00:02:49.040	00:02:50.239	greek
00:02:50.239	00:02:50.480	they're
00:02:50.480	00:02:50.720	from
00:02:50.720	00:02:52.390	athens
00:02:52.400	00:02:52.640	oh
00:02:52.640	00:02:52.720	and
00:02:52.720	00:02:53.040	who's
00:02:53.040	00:02:53.840	that
00:02:53.840	00:02:55.280	uh
00:02:55.280	00:02:56.630	that's
00:02:56.640	00:02:58.080	alice
00:02:58.080	00:02:58.480	no
00:02:58.480	00:02:58.720	that's
00:02:58.720	00:02:58.959	not
00:02:58.959	00:02:59.440	alice
00:02:59.440	00:02:59.680	oh
00:02:59.680	00:02:59.840	so
00:02:59.840	00:03:00.080	yes
00:03:00.080	00:03:00.229	it
00:03:00.239	00:03:00.480	is
00:03:00.480	00:03:00.720	after
00:03:00.720	00:03:00.879	a
00:03:00.879	00:03:01.280	party
00:03:01.280	00:03:01.360	a
00:03:01.360	00:03:01.840	halloween
00:03:01.840	00:03:02.710	party
00:03:02.720	00:03:03.040	that's
00:03:03.040	00:03:03.840	funny
00:03:03.840	00:03:04.159	and
00:03:04.159	00:03:04.400	oh
00:03:04.400	00:03:04.560	and
00:03:04.560	00:03:04.720	who
00:03:04.720	00:03:04.800	are
00:03:04.800	00:03:06.390	they
00:03:06.400	00:03:06.800	that's
00:03:06.800	00:03:07.280	sharon
00:03:07.280	00:03:07.440	and
00:03:07.440	00:03:08.159	peter
00:03:08.159	00:03:08.400	they
00:03:08.400	00:03:08.640	live
00:03:08.640	00:03:08.720	in
00:03:08.720	00:03:08.790	the
00:03:08.800	00:03:09.280	flat
00:03:09.280	00:03:09.519	near
00:03:09.519	00:03:10.149	here
00:03:10.159	00:03:10.400	they're
00:03:10.400	00:03:10.640	good
00:03:10.640	00:03:11.200	friends
00:03:11.200	00:03:11.519	she's
00:03:11.519	00:03:11.920	very
00:03:11.920	00:03:16.830	pretty
00:03:16.840	00:03:18.959	hello
00:03:18.959	00:03:19.120	my
00:03:19.120	00:03:19.360	name
00:03:19.360	00:03:19.519	is
00:03:19.519	00:03:20.229	jack
00:03:20.239	00:03:20.400	i'm
00:03:20.400	00:03:20.560	the
00:03:20.560	00:03:20.800	new
00:03:20.800	00:03:22.080	flatmate
00:03:22.080	00:03:22.319	it's
00:03:22.319	00:03:22.560	nice
00:03:22.560	00:03:22.720	to
00:03:22.720	00:03:22.949	meet
00:03:22.959	00:03:23.519	you
00:03:23.519	00:03:23.920	hello
00:03:23.920	00:03:24.239	jack
00:03:24.239	00:03:24.400	i'm
00:03:24.400	00:03:24.720	peter
00:03:24.720	00:03:27.110	nash
00:03:27.120	00:03:27.519	and
00:03:27.519	00:03:29.840	sharon
00:03:29.840	00:03:30.319	okay
00:03:30.319	00:03:30.480	and
00:03:30.480	00:03:30.789	this
00:03:30.799	00:03:30.959	is
00:03:30.959	00:03:34.869	sharon
00:03:34.879	00:03:35.120	it's
00:03:35.120	00:03:35.200	a
00:03:35.200	00:03:37.910	pleasure
00:03:37.920	00:03:38.159	how
00:03:38.159	00:03:38.319	are
00:03:38.319	00:03:38.640	you
00:03:38.640	00:03:39.840	sharon
00:03:39.840	00:03:40.159	fine
00:03:40.159	00:03:44.710	thanks
00:03:44.720	00:03:45.440	oh
00:03:45.440	00:03:45.920	good
00:03:45.920	00:03:46.400	your
00:03:46.400	00:03:48.149	friends
00:03:48.159	00:03:48.480	so
00:03:48.480	00:03:48.959	guys
00:03:48.959	00:03:49.440	there's
00:03:49.440	00:03:49.840	work
00:03:49.840	00:03:49.920	in
00:03:49.920	00:03:50.080	the
00:03:50.080	00:03:50.480	kitchen
00:03:50.480	00:03:50.710	for
00:03:50.720	00:03:55.270	everyone
00:03:55.280	00:03:55.519	and
00:03:55.519	00:03:55.760	you
00:03:55.760	00:03:55.920	are
00:03:55.920	00:03:56.080	a
00:03:56.080	00:03:56.560	great
00:03:56.560	00:03:57.680	cook
00:03:57.680	00:03:57.920	thank
00:03:57.920	00:03:58.840	you
00:03:58.840	00:04:00.789	jack
00:04:00.799	00:04:01.200	big
00:04:01.200	00:04:02.720	announcement
00:04:02.720	00:04:03.360	finally
00:04:03.360	00:04:03.599	i
00:04:03.599	00:04:04.070	have
00:04:04.080	00:04:04.319	all
00:04:04.319	00:04:04.480	the
00:04:04.480	00:04:05.120	points
00:04:05.120	00:04:05.280	and
00:04:05.280	00:04:05.360	i
00:04:05.360	00:04:05.439	can
00:04:05.439	00:04:05.599	get
00:04:05.599	00:04:05.830	that
00:04:05.840	00:04:06.400	marvelous
00:04:06.400	00:04:06.640	set
00:04:06.640	00:04:06.879	of
00:04:06.879	00:04:07.280	chinese
00:04:07.280	00:04:07.910	plates
00:04:07.920	00:04:08.879	what
00:04:08.879	00:04:09.120	yes
00:04:09.120	00:04:09.280	for
00:04:09.280	00:04:09.439	the
00:04:09.439	00:04:10.400	cookies
00:04:10.400	00:04:10.560	help
00:04:10.560	00:04:10.720	me
00:04:10.720	00:04:10.959	fill
00:04:10.959	00:04:11.030	in
00:04:11.040	00:04:11.120	the
00:04:11.120	00:04:11.519	form
00:04:11.519	00:04:11.840	jack
00:04:11.840	00:04:12.149	please
00:04:12.159	00:04:12.239	all
00:04:12.239	00:04:12.879	right
00:04:12.879	00:04:13.040	let
00:04:13.040	00:04:13.120	me
00:04:13.120	00:04:13.280	see
00:04:13.280	00:04:13.439	the
00:04:13.439	00:04:14.229	questions
00:04:14.239	00:04:14.480	what's
00:04:14.480	00:04:14.640	your
00:04:14.640	00:04:15.429	name
00:04:15.439	00:04:15.519	are
00:04:15.519	00:04:15.680	you
00:04:15.680	00:04:16.880	joking
00:04:16.880	00:04:17.280	okay
00:04:17.280	00:04:18.280	okay
00:04:18.280	00:04:19.830	a-n-n-e
00:04:19.840	00:04:19.919	and
00:04:19.919	00:04:20.160	what's
00:04:20.160	00:04:20.239	your
00:04:20.239	00:04:20.560	family
00:04:20.560	00:04:21.199	name
00:04:21.199	00:04:21.680	um
00:04:21.680	00:04:21.909	my
00:04:21.919	00:04:22.400	surname
00:04:22.400	00:04:23.110	yes
00:04:23.120	00:04:23.600	right
00:04:23.600	00:04:24.080	uh
00:04:24.080	00:04:27.110	baxter
00:04:27.120	00:04:28.080	r b-a-x-t-e-r
00:04:28.080	00:04:28.400	what's
00:04:28.400	00:04:28.720	your
00:04:28.720	00:04:29.120	phone
00:04:29.120	00:04:30.310	number
00:04:30.320	00:04:31.360	it's
00:04:31.360	00:04:31.680	0
00:04:31.680	00:04:32.000	4
00:04:32.000	00:04:32.320	5
00:04:32.320	00:04:33.430	4
00:04:33.440	00:04:33.919	7
00:04:33.919	00:04:34.320	8
00:04:34.320	00:04:35.520	6
00:04:35.520	00:04:35.840	2
00:04:35.840	00:04:36.710	0
00:04:36.720	00:04:37.040	9
00:04:37.040	00:04:38.160	7
00:04:38.160	00:04:38.479	0
00:04:38.479	00:04:38.720	4
00:04:38.720	00:04:39.120	5
00:04:39.120	00:04:39.440	4
00:04:39.440	00:04:39.909	7
00:04:39.919	00:04:40.160	8
00:04:40.160	00:04:40.639	8
00:04:40.639	00:04:41.600	2
00:04:41.600	00:04:42.240	7
00:04:42.240	00:04:42.720	no
00:04:42.720	00:04:43.790	it's
00:04:43.800	00:04:45.639	0454
00:04:45.639	00:04:47.950	786
00:04:47.960	00:04:50.639	2097
00:04:50.639	00:04:53.749	right
00:04:53.759	00:04:54.160	you
00:04:54.160	00:04:54.400	have
00:04:54.400	00:04:54.560	to
00:04:54.560	00:04:55.520	remember
00:04:55.520	00:04:55.680	this
00:04:55.680	00:04:55.840	is
00:04:55.840	00:04:56.070	your
00:04:56.080	00:04:56.479	telephone
00:04:56.479	00:04:56.800	number
00:04:56.800	00:04:58.390	two
00:04:58.400	00:04:58.639	you're
00:04:58.639	00:04:59.919	right
00:04:59.919	00:05:00.080	are
00:05:00.080	00:05:00.240	you
00:05:00.240	00:05:01.360	married
00:05:01.360	00:05:01.670	no
00:05:01.680	00:05:01.919	i'm
00:05:01.919	00:05:03.440	single
00:05:03.440	00:05:03.680	but
00:05:03.680	00:05:03.759	a
00:05:03.759	00:05:04.000	pretty
00:05:04.000	00:05:04.160	girl
00:05:04.160	00:05:04.400	like
00:05:04.400	00:05:04.560	you
00:05:04.560	00:05:04.710	is
00:05:04.720	00:05:04.960	still
00:05:04.960	00:05:05.670	single
00:05:05.680	00:05:06.080	stop
00:05:06.080	00:05:06.320	it
00:05:06.320	00:05:06.880	jack
00:05:06.880	00:05:08.840	please
00:05:08.840	00:05:09.919	yes
00:05:09.919	00:05:10.080	for
00:05:10.080	00:05:10.160	the
00:05:10.160	00:05:10.550	moment
