A	00:00:04.720	00:00:06.560	hi! are you mr. rashid?
B	00:00:06.560	00:00:07.600	uh yes, i am.
A	00:00:07.600	00:00:09.090	it's a pleasure to meet you.
A	00:00:08.800	00:00:11.759	i'm james evans, president of top-notch travel.
C	00:00:11.759	00:00:14.979	welcome to top notch. i'm marie, the receptionist.
B	00:00:14.799	00:00:15.920	it's nice to meet you.
D	00:00:15.920	00:00:17.039	hi i'm paul.
D	00:00:17.039	00:00:18.480	i'm a tour guide.
B	00:00:18.480	00:00:19.359	glad to meet you.
E	00:00:19.359	00:00:21.119	hi, i'm cheryl.
B	00:00:21.119	00:00:22.630	the office manager.
E	00:00:22.640	00:00:23.359	yes!
A	00:00:23.359	00:00:24.080	pleasure.
A	00:00:24.080	00:00:26.320	bob? bob is...
B	00:00:26.320	00:00:27.680	a chef.
A	00:00:27.680	00:00:29.470	no, bob is not a chef.
A	00:00:32.480	00:00:33.840	bob is a...
A	00:00:33.840	00:00:35.510	doctor?
A	00:00:35.520	00:00:38.350	no, bob is not a doctor.
A	00:00:39.360	00:00:41.239	bob is not a singer.
A	00:00:42.239	00:00:44.719	he's not an architect.
A	00:00:44.719	00:00:46.239	he's not an athlete...
A	00:00:46.239	00:00:47.434	bob!
F	00:00:47.520	00:00:48.590	hi...
F	00:00:49.600	00:00:51.360	i'm the mailman.
A	00:00:51.360	00:00:52.559	this is bob.
A	00:00:52.559	00:00:53.280	bob is...
B	00:00:53.280	00:00:54.430	an actor!

D	00:00:59.440	00:01:00.120	this is good coffee.
F	00:01:01.120	00:01:02.710	it is good.
D	00:01:10.720	00:01:11.400	who's that?
F	00:01:12.400	00:01:14.720	that's your friend david ducain.
F	00:01:14.720	00:01:16.200	he's a writer from france.
E	00:01:17.200	00:01:19.030	that's not david ducain.
E	00:01:19.040	00:01:21.140	that's arturo montoya.
E	00:01:21.520	00:01:23.520	he's mr. evans neighbor.
E	00:01:23.520	00:01:25.690	he's a doctor from mexico.
C	00:01:27.040	00:01:28.240	no.
C	00:01:28.240	00:01:30.469	that's jeff davis.
C	00:01:30.479	00:01:32.079	he's an artist.
F	00:01:32.079	00:01:32.960	no.
F	00:01:32.960	00:01:34.710	that's alan reece.
F	00:01:34.720	00:01:36.560	he's our lawyer.
E	00:01:36.560	00:01:38.109	that's not alan reece.
C	00:01:39.119	00:01:43.980	oh! it's clark thomas from england.
C	00:01:43.680	00:01:45.590	he's a musician!
D	00:01:45.600	00:01:46.439	excuse me.
G	00:01:47.439	00:01:48.560	yes?
D	00:01:48.560	00:01:49.030	who's that?
G	00:01:51.040	00:01:53.310	that's... mr. evans.
G	00:01:56.320	00:01:58.799	he's your boss.
F	00:01:58.799	00:02:01.870	that's not mr. evans.
A	00:02:04.880	00:02:06.290	hey, guys!
D	00:02:10.736	00:02:12.235	musician!

H	00:02:31.440	00:02:32.560	excuse me.
H	00:02:32.560	00:02:34.550	how do i get to the red cafe?
A	00:02:34.560	00:02:35.319	the red cafe?
A	00:02:36.319	00:02:37.470	let's see.
A	00:02:38.480	00:02:41.040	go to the corner and turn left.
H	00:02:41.040	00:02:41.990	left.
A	00:02:42.000	00:02:44.560	go two blocks and turn right.
H	00:02:44.560	00:02:45.670	right.
A	00:02:45.680	00:02:48.470	around the corner is a train station.
H	00:02:48.480	00:02:49.430	take the train.
A	00:02:49.440	00:02:51.020	don't take the train!
A	00:02:51.120	00:02:55.470	go through the station, across the street to the bookstore.
A	00:02:56.480	00:02:58.960	next to the bookstore is a pharmacy.
A	00:02:59.360	00:03:02.239	next to the pharmacy is the red cafe.
H	00:03:02.239	00:03:03.080	yes!
A	00:03:03.280	00:03:04.670	got it!
A	00:03:05.680	00:03:06.159	let's do it again.
A	00:03:08.159	00:03:08.509	corner.
A	00:03:09.492	00:03:10.289	left.
A	00:03:10.959	00:03:12.239	two blocks.
A	00:03:12.239	00:03:13.350	right.
A	00:03:13.360	00:03:14.879	around the corner.
A	00:03:14.879	00:03:16.149	don't take the train!
A	00:03:16.159	00:03:18.959	through the station, across the street.
A	00:03:18.959	00:03:20.239	bookstore.
A	00:03:20.239	00:03:21.430	pharmacy.
A	00:03:21.440	00:03:22.879	red cafe!
H	00:03:22.879	00:03:23.920	thank you very much.
A	00:03:23.920	00:03:24.906	you're very welcome.

C	00:03:42.000	00:03:43.502	is this your family?
E	00:03:43.667	00:03:44.233	yes.
C	00:03:48.799	00:03:50.080	who's this?
E	00:03:50.080	00:03:51.830	my brother.
C	00:03:51.840	00:03:54.480	he's so handsome.
C	00:03:54.480	00:03:55.970	how old is he?
E	00:03:55.680	00:03:57.080	he's Thirty-four.
C	00:03:58.080	00:03:59.350	oh!
E	00:03:59.360	00:04:00.720	he's a doctor.
C	00:04:00.720	00:04:03.350	oh!!
E	00:04:03.360	00:04:04.519	that's his wife.
C	00:04:05.519	00:04:06.949	oh.
C	00:04:06.959	00:04:08.710	she's very pretty.
C	00:04:10.720	00:04:11.840	who's this?
E	00:04:11.840	00:04:13.830	that's my mother.
C	00:04:13.840	00:04:15.680	your mother.
C	00:04:15.680	00:04:18.959	but she's so old.
E	00:04:18.959	00:04:20.949	she's not old.
E	00:04:20.959	00:04:22.680	she's FIFTY-EIGHT.
C	00:04:23.680	00:04:24.830	ok.
C	00:04:25.840	00:04:27.120	who's this.
C	00:04:27.120	00:04:29.030	is he a doctor too?
E	00:04:29.040	00:04:31.919	no, he's an architect.
E	00:04:31.919	00:04:34.990	that's my sister's husband.
C	00:04:36.000	00:04:37.360	who's this?
E	00:04:37.360	00:04:39.590	that's my sister's son.
E	00:04:39.600	00:04:41.280	he's a university student.
C	00:04:42.000	00:04:45.199	he's so cute!
E	00:04:45.199	00:04:47.230	he's so young.
C	00:04:52.240	00:04:54.810	who's this short old woman?
C	00:04:57.520	00:04:58.110	what?
E	00:05:00.000	00:05:02.590	that is not a short old woman.
E	00:05:03.600	00:05:04.110	that's me.
C	00:05:07.447	00:05:08.173	OH!
C	00:05:09.120	00:05:10.029	sorry.

E	00:05:25.039	00:05:26.240	you're late.
